artwork,imageUrl,caption,g
https://w3id.org/spice/imma/documentation/untitled-52,https://imma.ie/wp-content/uploads/2021/03/1565.jpg,"Helen Chadwick, Untitled, 1994, Letterpress printed form plate in purple aubergine on cream paper, 47 x 61 cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1994 ",artworks/untitled-52.jsonld
https://w3id.org/spice/imma/documentation/dorothy,https://imma.ie/wp-content/uploads/2018/11/1467.jpg,"Sean Scully, Dorothy, 2003, Oil on linen, 274.5 x 335 cm, Collection Irish Museum of Modern Art, Heritage Gift by Lochlann and Brenda Quinn, 2005 ",artworks/dorothy.jsonld
https://w3id.org/spice/imma/documentation/self-portrait,https://imma.ie/wp-content/uploads/2018/11/5069.jpg,"Chuck Close, Self Portrait, 1996, Photograph engraved on silk tissue mounted on Hahnemuhle paper, 15.2 x 10.8 cm Framed: 58 x 48.5 cm, Collection Irish Museum of Modern Art, Donation, Novak/O'Doherty Collection, 2015 ",artworks/self-portrait.jsonld
https://w3id.org/spice/imma/documentation/la-vida-y-la-muerte-life-and-death,https://imma.ie/wp-content/uploads/2018/11/6870.jpg,"René Derouin, “La Vida” y “La Muerte” (Life and Death), 2010, Linocuts, diptych, Sheet: 120 x 99.5 cm each Plate: 109 x 89 cm each, Collection Irish Museum of Modern Art, Diplomatic gift of the Federal Government of Mexico, 2011 ",artworks/la-vida-y-la-muerte-life-and-death.jsonld
https://w3id.org/spice/imma/documentation/eve-with-apple,https://imma.ie/wp-content/uploads/2021/01/1620.jpg,"Edward Delaney, Eve With Apple, 1958, Bronze, Collection Irish Museum of Modern Art, Gift of Jack and Agnes Toohey Restored with the support of The Heritage Council and Goethe Institute, 2009 ",artworks/eve-with-apple.jsonld
https://w3id.org/spice/imma/documentation/winter-orpheus-1964,https://imma.ie/wp-content/uploads/2018/11/1470.jpg,"Tony O'Malley, Winter Orpheus, 1964, 1964, Oil on board, 120 x 60 cm, Collection Irish Museum of Modern Art, Heritage Gift from the McClelland Collection by Noel and Anne Marie Smyth, 2003 ",artworks/winter-orpheus-1964.jsonld
https://w3id.org/spice/imma/documentation/overhead,https://imma.ie/wp-content/uploads/2018/11/1817.jpg,"Fergus Feehily, Overhead, 2004, Oil on mdf, 25 x 20 x 1.5 cm, Collection Irish Museum of Modern Art, Purchase, 2005 ",artworks/overhead.jsonld
https://w3id.org/spice/imma/documentation/the-axe-and-the-waving-girl,https://imma.ie/wp-content/uploads/2020/02/1633.jpg,"Alice Maher, The Axe (and The Waving Girl), 2003, Painted bronze, Dimensions variable 295 x 74 x 13 cm Axe 42 x 18 x 11 cm Girl, Collection Irish Museum of Modern Art, Purchase, 2004 ",artworks/the-axe-and-the-waving-girl.jsonld
https://w3id.org/spice/imma/documentation/venus-iii,https://imma.ie/wp-content/uploads/2018/11/1065.jpg,"Felim Egan, Venus III, 1984, Oil on canvas, 124 x 145 cm, Collection Irish Museum of Modern Art, Donation, Vincent &amp; Noeleen Ferguson, 1996 ",artworks/venus-iii.jsonld
https://w3id.org/spice/imma/documentation/four-figures,https://imma.ie/wp-content/uploads/2018/11/7555.jpg,"Lucian Freud, Four Figures, 1991, Etching, Plate: 59.5 x 86 cm Sheet: 68 x 94 cm, Collection Irish Museum of Modern Art, On Loan, Private Collection ",artworks/four-figures.jsonld
https://w3id.org/spice/imma/documentation/armagh,https://imma.ie/wp-content/uploads/2018/11/1759.jpg,"Catherine Lee, Armagh, 1993, Etchings; aquatint, drypoint, spit bite, etc., 29.21 x 30.48 cm, Collection Irish Museum of Modern Art, Donation, the artist, 2005 ",artworks/armagh.jsonld
https://w3id.org/spice/imma/documentation/irish-elegy,https://imma.ie/wp-content/uploads/2018/11/1967.jpg,"Theo McNab, Irish Elegy, 1971, Wood, satin, silver-plated barbed wire, stainless steel, 105.5 x 73.4 x 9.2 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/irish-elegy.jsonld
https://w3id.org/spice/imma/documentation/bolthole,https://imma.ie/wp-content/uploads/2021/09/8024-scaled.jpg,"Rhona Byrne, Bolthole, 2012, Fabric, plastic, carpet and fasteners, Collection Irish Museum of Modern Art, Purchase, Hennessy Art Fund for IMMA Collection, 2016 ",artworks/bolthole.jsonld
https://w3id.org/spice/imma/documentation/louise-bourgeois-new-york,https://imma.ie/wp-content/uploads/2020/02/6024.jpg,"Annie Leibovitz, Louise Bourgeois, New York, 1997, Gelatin silver print on paper, 29.2 x 40 cm, Collection Irish Museum of Modern Art, Donated in 2014 by the American Friends of the Arts in Ireland who received this work from David Kronn, 2014 ",artworks/louise-bourgeois-new-york.jsonld
https://w3id.org/spice/imma/documentation/james-joyce-study-64,https://imma.ie/wp-content/uploads/2019/10/1784.jpg,"Louis le Brocquy, James Joyce, Study 64, 1977, Oil on canvas, Framed: 76 x 76.2 x 6 cm 69.85 x 69.85 cm, Collection Irish Museum of Modern Art, Heritage Gift, P.J. Carroll &amp; Co. Ltd. Art Collection, 2005 ",artworks/james-joyce-study-64.jsonld
https://w3id.org/spice/imma/documentation/trinity-college-library-i,https://imma.ie/wp-content/uploads/2018/11/2257.jpg,"Candida Höfer, Trinity College Library I, 2004, C-print and card window mount, 23.5 x 30 cm, Collection Irish Museum of Modern Art, IMMA Editions, Donated by the artist, 2004 ",artworks/trinity-college-library-i.jsonld
https://w3id.org/spice/imma/documentation/untitled-seated-nude,https://imma.ie/wp-content/uploads/2020/03/5114.jpg,"George Segal, Untitled (Seated Nude), 1961, Pastel on paper, 45 x 30 cm Framed: 64 x 50.5 cm, Collection Irish Museum of Modern Art, The Novak/O'Doherty Collection at IMMA Gift, The American Ireland Fund, 2014 ",artworks/untitled-seated-nude.jsonld
https://w3id.org/spice/imma/documentation/untitled-57,https://imma.ie/wp-content/uploads/2020/01/2060.jpg,"Mark Francis, Untitled, 1994, Monoprint, 76 x 74 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1995 ",artworks/untitled-57.jsonld
https://w3id.org/spice/imma/documentation/untitled-19,https://imma.ie/wp-content/uploads/2018/11/1843.jpg,"Makiko Nakamura, Untitled, 2002, Oil on canvas, 200 x 200 cm, Collection Irish Museum of Modern Art, Donation from the collection of Patrick J. Murphy, 2008 ",artworks/untitled-19.jsonld
https://w3id.org/spice/imma/documentation/stele-xi,https://imma.ie/wp-content/uploads/2018/11/6167.jpg,"Michael Warren, Stele XI, 1997, Spanish chestnut wood, Collection Irish Museum of Modern Art, Purchase, 2011 ",artworks/stele-xi.jsonld
https://w3id.org/spice/imma/documentation/coracao-retissimo-straightest-heart,https://imma.ie/wp-content/uploads/2021/05/8979.jpg,"Stephen Doitschinoff, Coracao Retissimo (Straightest Heart), 2011, Archival pigment print on Cotton Rag fine art paper, 42 x 56.5 cm, Collection Irish Museum of Modern Art, Donated by the artist, 2017 ",artworks/coracao-retissimo-straightest-heart.jsonld
https://w3id.org/spice/imma/documentation/the-troubles-an-artists-document-of-ulster-30,https://imma.ie/wp-content/uploads/2018/11/5674.jpg,"Les Levine, The Troubles: an Artist’s Document of Ulster, 1972, Archival cibachrome, 27.9 x 35.6 cm, Collection Irish Museum of Modern Art, Donated by the artist in memory of his parents Muriel McMahon and Charles Levine, 2010 ",artworks/the-troubles-an-artists-document-of-ulster-30.jsonld
https://w3id.org/spice/imma/documentation/self-portrait-in-the-studio,https://imma.ie/wp-content/uploads/2018/11/1088.jpg,"Patrick Swift, Self Portrait in the Studio, 1959, Oil on canvas, 122 x 76 cm, Collection Irish Museum of Modern Art, Donation, the Friends of the National Collections of Ireland, 1998 ",artworks/self-portrait-in-the-studio.jsonld
https://w3id.org/spice/imma/documentation/the-five-orders-of-perriwigs,https://imma.ie/wp-content/uploads/2021/09/2151.jpg,"William Hogarth, The Five Orders of Perriwigs, Engraving, 36.3 x 24 cm, Collection Irish Museum of Modern Art, Donation, Madden / Arnholz Collection, 1989 ",artworks/the-five-orders-of-perriwigs.jsonld
https://w3id.org/spice/imma/documentation/loss-memory-belts,https://imma.ie/wp-content/uploads/2019/03/3711.jpg,"Amelia Stein, Loss &amp; Memory – Belts, 2002, Photograph, 25 x 25 cm, Collection Irish Museum of Modern Art, Donation, in memory of Mona and Mendel Stein, 2004 ",artworks/loss-memory-belts.jsonld
https://w3id.org/spice/imma/documentation/empireland,https://imma.ie/wp-content/uploads/2020/02/8863-scaled.jpg,"Mark O'Kelly, Empireland, 2016, Oil on oil primed metal places, 280 x 900 cm, Collection Irish Museum of Modern Art, Donation, 2017 ",artworks/empireland.jsonld
https://w3id.org/spice/imma/documentation/simple-gestures,https://imma.ie/wp-content/uploads/2018/11/2263.jpg,"Hans Richter, Simple Gestures, 1957, Seriograph with collage, 89 x 29.5 cm Framed: 97.5 x 36 cm, Collection Irish Museum of Modern Art, Donation, Novak/O'Doherty Collection, 2008 ",artworks/simple-gestures.jsonld
https://w3id.org/spice/imma/documentation/vanguard-leaders-take-oath-of-allegiance-at-rally-at-ormeau-park-belfast,https://imma.ie/wp-content/uploads/2018/11/5637.jpg,"Les Levine, Vanguard leaders take oath of allegiance at Rally at Ormeau Park, Belfast, 1979, Etched on zinc; printed in black ink on white German etching paper, 55.9 x 76.2 cm, Collection Irish Museum of Modern Art, Donated by the artist in memory of his sister June Levine, 2010 ",artworks/vanguard-leaders-take-oath-of-allegiance-at-rally-at-ormeau-park-belfast.jsonld
https://w3id.org/spice/imma/documentation/lapsus-exposure,https://imma.ie/wp-content/uploads/2018/11/1706.jpg,"James Coleman, Lapsus Exposure, 1992, Projected slides with synchronised audio narration, Dimensions variable, Collection Irish Museum of Modern Art, Purchase, Heritage Fund, 2004 ",artworks/lapsus-exposure.jsonld
https://w3id.org/spice/imma/documentation/portrait-of-om-st-ives,https://imma.ie/wp-content/uploads/2019/10/130.jpg,"Brian Bourke, Portrait of O’M, St Ives, 1987, Mixed media on paper, 65 x 51 cm, Collection Irish Museum of Modern Art, Donation, Maire and Maurice Foley, 2000 ",artworks/portrait-of-om-st-ives.jsonld
https://w3id.org/spice/imma/documentation/kathakers-take-a-bow-i,https://imma.ie/wp-content/uploads/2021/04/9525.jpg,"Anishta Chooramun, Kathakers: Take a Bow I&nbsp;, 2019, Concrete, orange &amp; blue corrugated paper, wood, copper and red vinyl, 115 x 80 x 90 cm, Collection Irish Museum of Modern Art, Purchase, 2021, 2021 ",artworks/kathakers-take-a-bow-i.jsonld
https://w3id.org/spice/imma/documentation/untitled-104,https://imma.ie/wp-content/uploads/2020/02/1813-scaled.jpg,"Karel Appel, Untitled, 1974, Royal Lesotho Tapestry, 187.9 x 243.8 cm, Collection Irish Museum of Modern Art, Heritage Gift, P.J. Carroll &amp; Co. Ltd. Art Collection, 2005 ",artworks/untitled-104.jsonld
https://w3id.org/spice/imma/documentation/andy,https://imma.ie/wp-content/uploads/2020/02/731.jpg,"Gene Lambert, Andy, 1985, Black and white photograph, 33 x 24 cm, Collection Irish Museum of Modern Art, Purchase, 1991 ",artworks/andy.jsonld
https://w3id.org/spice/imma/documentation/city-drawings,https://imma.ie/wp-content/uploads/2018/11/282.jpg,"Kathy Prendergast, City Drawings, 1992, Pencil on paper, 24 x 32 cm, Collection Irish Museum of Modern Art, Purchase, 1996 ",artworks/city-drawings.jsonld
https://w3id.org/spice/imma/documentation/atom-smasher,https://imma.ie/wp-content/uploads/2018/11/1886.jpg,"Michael Bulfin, Atom Smasher, 1969, Painted metal, 91.8 x 195.3 x 153.9 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/atom-smasher.jsonld
https://w3id.org/spice/imma/documentation/burning-tree,https://imma.ie/wp-content/uploads/2021/03/33.jpg,"Patrick Hall, Burning Tree, 2006, Ink and pastel on paper, 12 x 14 cm, Collection Irish Museum of Modern Art, Donation, 2008 ",artworks/burning-tree.jsonld
https://w3id.org/spice/imma/documentation/gold-painting-47,https://imma.ie/wp-content/uploads/2018/11/177.jpg,"Patrick Scott, Gold Painting 47, 1969, Oil and gold leaf on linen, 178.2 x 81.8 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/gold-painting-47.jsonld
https://w3id.org/spice/imma/documentation/once,https://imma.ie/wp-content/uploads/2018/11/663.jpg,"Sean Scully, Once, 1986, Oil on canvas, 245 x 283 cm, Collection Irish Museum of Modern Art, Purchase, 2006 ",artworks/once.jsonld
https://w3id.org/spice/imma/documentation/pearse-street,https://imma.ie/wp-content/uploads/2020/02/5358.jpg,"Nevill Johnson, Pearse Street, 1952, Selenium toned gelatin silver prints, 34 x 27 cm, Collection Irish Museum of Modern Art, Acquired with the assistance of the Friends of the National Collections of Ireland, 2010 ",artworks/pearse-street.jsonld
https://w3id.org/spice/imma/documentation/diario-popular-twelve-days-in-march-5,https://imma.ie/wp-content/uploads/2018/11/472.jpg,"Brian Maguire, Diario Popular (Twelve Days in March), 1998, mixed media on paper, 50 x 70 cm, Collection Irish Museum of Modern Art, Heritage Gift Owen O'Brien, 2000 ",artworks/diario-popular-twelve-days-in-march-5.jsonld
https://w3id.org/spice/imma/documentation/merry-xmas-rauschenberg,https://imma.ie/wp-content/uploads/2018/11/5110.jpg,"Robert Rauschenberg, Merry Xmas Rauschenberg, 1977, Photograph, 25 x 19.8 cm Framed: 35.8 x 30 cm, Collection Irish Museum of Modern Art, Donation, Novak/O'Doherty Collection, 2015 ",artworks/merry-xmas-rauschenberg.jsonld
https://w3id.org/spice/imma/documentation/loss-memory-shabbos-candlesticks,https://imma.ie/wp-content/uploads/2018/11/3967.jpg,"Amelia Stein, Loss &amp; Memory – Shabbos Candlesticks, 2002, Photograph, 25 x 25 cm, Collection Irish Museum of Modern Art, Donation, in memory of Mona and Mendel Stein, 2004 ",artworks/loss-memory-shabbos-candlesticks.jsonld
https://w3id.org/spice/imma/documentation/the-troubles-an-artists-document-of-ulster-35,https://imma.ie/wp-content/uploads/2018/11/5679.jpg,"Les Levine, The Troubles: an Artist’s Document of Ulster, 1972, Archival cibachrome, 27.9 x 35.6 cm, Collection Irish Museum of Modern Art, Donated by the artist in memory of his parents Muriel McMahon and Charles Levine, 2010 ",artworks/the-troubles-an-artists-document-of-ulster-35.jsonld
https://w3id.org/spice/imma/documentation/tom-and-winnie,https://imma.ie/wp-content/uploads/2020/02/724.jpg,"Gene Lambert, Tom and Winnie, 1985, Black and white photographs, 33 x 24 cm, Collection Irish Museum of Modern Art, Purchase, 1991 ",artworks/tom-and-winnie.jsonld
https://w3id.org/spice/imma/documentation/wait-it-out,https://imma.ie/wp-content/uploads/2021/04/9653.jpg,"Sandra Johnston, Wait it out, 2019, photographic documentation, original 1980s issue British army combat boots, 1 original pair of 1980s issue RUC gloves, 10 sets of drumsticks, 3 white plates, 3 dish cloths, 2 breeze blocks, 1 bottle of Dettol., Collection Irish Museum of Modern Art, Purchase, 2021, 2021 ",artworks/wait-it-out.jsonld
https://w3id.org/spice/imma/documentation/hope-painting-going-through-the-looking-glass-2005,https://imma.ie/wp-content/uploads/2018/11/321.jpg,"William McKeown, Hope Painting (Going Through the Looking Glass), 2005, 2005, Oil on canvas, 186 x 168 cm, Collection Irish Museum of Modern Art, Purchase, 2006 ",artworks/hope-painting-going-through-the-looking-glass-2005.jsonld
https://w3id.org/spice/imma/documentation/quintet,https://imma.ie/wp-content/uploads/2019/10/1314.jpg,"Roy Johnston, Quintet, 1971, PVA on cotton duck, 168 x 137 cm, Collection Irish Museum of Modern Art, Heritage Gift by Bank of Ireland, 1999 ",artworks/quintet.jsonld
https://w3id.org/spice/imma/documentation/cardinal-1,https://imma.ie/wp-content/uploads/2018/11/783.jpg,"Paul Nugent, Cardinal 1, 1997, Oil &amp; acrylic on board, 85 x 55 cm, Collection Irish Museum of Modern Art, Purchase, 1997 ",artworks/cardinal-1.jsonld
https://w3id.org/spice/imma/documentation/yellow-cloud,https://imma.ie/wp-content/uploads/2021/03/34.jpg,"Patrick Hall, Yellow Cloud, 2006, Ink and watercolour on paper, 9 x 16 cm, Collection Irish Museum of Modern Art, Donation, 2008 ",artworks/yellow-cloud.jsonld
https://w3id.org/spice/imma/documentation/the-pearce-family,https://imma.ie/wp-content/uploads/2020/08/7585.jpg,"Lucian Freud, The Pearce Family, 1998, Oil on canvas, 142.2 x 101 cm Framed: 152 x 111 x 8 cm, Collection Irish Museum of Modern Art, On Loan, Private Collection ",artworks/the-pearce-family.jsonld
https://w3id.org/spice/imma/documentation/chronicle,https://imma.ie/wp-content/uploads/2020/03/1538.jpg,"Fionnuala Ní Chiosain, Chronicle, 1995, Acrylic and sumi ink on paper on wood, 122 x 92 cm, Collection Irish Museum of Modern Art, Donation, Maire and Maurice Foley, 2000 ",artworks/chronicle.jsonld
https://w3id.org/spice/imma/documentation/dancing-figures,https://imma.ie/wp-content/uploads/2020/02/1674.jpg,"Colin Middleton, Dancing Figures, 1959, Conte and wash on paper, 24.5 x 31 cm, Collection Irish Museum of Modern Art, Heritage Gift from the McClelland Collection by Noel and Anne Marie Smyth, 2004 ",artworks/dancing-figures.jsonld
https://w3id.org/spice/imma/documentation/collage,https://imma.ie/wp-content/uploads/2018/11/5118.jpg,"Adja Yunkers, Collage, 1969, Paper on board, Framed: 31.5 x 31.5 cm 15.4 x 20.7 cm, Collection Irish Museum of Modern Art, Donation, Novak/O'Doherty Collection, 2015 ",artworks/collage.jsonld
https://w3id.org/spice/imma/documentation/grid-stack-2,https://imma.ie/wp-content/uploads/2020/05/79.jpg,"Corban Walker, Grid Stack 2, 2007, Clear float glass, Diamante glass, Collection Irish Museum of Modern Art, Purchase, 2007 ",artworks/grid-stack-2.jsonld
